date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
10/9/2021,6.4,1.2,11.2,0,0,43,7.2,23,1030.7,365
10/10/2021,5.5,-2.1,12.6,0,0,195,6.8,16.6,1027.6,562
10/11/2021,6.6,1.1,11,0.5,0,248,16.6,29.9,1023.8,105
10/12/2021,7.7,4.9,10.8,1.6,0,273,16.9,43.2,1017.8,107
10/13/2021,7.3,3.3,10.7,2.4,0,281,13.7,29.9,1022.8,369
10/14/2021,9.4,7.4,11.7,0.3,0,245,19.8,40.3,1022.4,0
10/15/2021,8.8,1.7,12.2,0.4,0,237,18.4,45,1017.2,63
10/16/2021,5.5,-1.1,11.8,0,0,257,9.7,17.6,1022,444
10/17/2021,7.7,2.4,12.7,0,0,209,8.3,17.3,1021.4,212
10/18/2021,7.4,0.7,15,0,0,211,10.8,24.1,1024.3,476
10/19/2021,11.4,5.6,15,0,0,210,21.2,52.6,1019.8,46
10/20/2021,15.1,10.5,18.4,2.9,0,214,28.4,54.4,1008,180
10/21/2021,10.7,4.8,16.6,3.7,0,232,44.3,109.1,1000.9,179
10/22/2021,6.3,2.5,9.4,0.6,0,244,31,63,1015,309
10/23/2021,5.5,1.8,10,0,0,247,14.8,31.3,1027.2,292
10/24/2021,5.7,0.3,11.9,0,0,157,10.8,26.6,1026.7,553
10/25/2021,7.8,1.4,14,0,0,206,11.5,27.4,1020.3,398
10/26/2021,9.8,7,13.4,0,0,220,19.1,42.1,1021.2,169
10/27/2021,9.6,5.6,13.7,0,0,216,16.2,30.6,1024.3,0
10/28/2021,7.3,2.7,11.8,0,0,172,11.9,31.7,1019.9,537
10/29/2021,7.6,1.4,13.2,0,0,177,11.5,28.8,1013.4,484
10/30/2021,9.6,3.7,13.2,0,0,169,15.8,46.4,1008,253
10/31/2021,14,10.2,19.4,0,0,189,20.9,43.9,1006,293
11/1/2021,10.2,6.6,13.2,1.4,0,202,17.3,39.2,1002,0
11/2/2021,7,4,9.9,0.3,0,220,12.2,25.2,1001.3,77
11/3/2021,7.1,5.2,9.2,6.9,0,115,9,20.9,1001.6,68
11/4/2021,6.1,5.6,6.7,19.5,0,286,18.4,46.1,1003,0
11/5/2021,6.2,3.1,8.3,3.3,0,255,17.6,32.8,1020.3,0
11/6/2021,6.3,2.3,10.1,0,0,227,19.4,43.6,1026.5,434
11/7/2021,6.3,4,8.9,1.5,0,227,25.9,52.2,1015.8,30
11/8/2021,6.5,5.1,8.3,0,0,251,16.2,32,1021.7,5
11/9/2021,6.3,0.3,11.2,0,0,182,9.7,23.4,1027.6,391
11/10/2021,2.8,-2.2,7.2,0,0,212,7.6,16.2,1025.5,379
11/11/2021,1.8,-2.7,7.9,0.3,0,242,9.7,15.8,1024.5,484
11/12/2021,-0.8,-2.6,1.4,0,0,237,7.6,18.4,1020.3,0
11/13/2021,4.8,-0.5,8.5,0.1,0,203,10.8,28.1,1015,12
11/14/2021,6.1,4.9,7.5,0.1,0,43,9.4,30.2,1022.6,0
11/15/2021,4.1,3.6,4.9,0.1,0,57,11.9,25.6,1026,0
11/16/2021,3.9,3.2,4.4,0.2,0,155,7.2,17.6,1022.3,0
11/17/2021,4.5,2.6,6.2,0,0,244,16.6,33.8,1021.3,30
11/18/2021,6,2.3,9,0,0,239,21.2,43.6,1027,86
11/19/2021,8.5,6.8,10.1,0,0,244,20.5,45.4,1027.5,0
11/20/2021,7.4,1.2,9.7,0,0,242,12.2,30.6,1022.9,0
11/21/2021,5.5,1,7.4,0.1,0,248,13.3,29.5,1011.8,0
11/22/2021,2.4,-3.6,5.1,0.5,0,351,12.6,32.8,1023.2,106
11/23/2021,0.7,-4.4,4.1,0,0,242,14,25.2,1028.9,1
11/24/2021,3.6,-0.8,5.7,0,0,196,8.3,19.4,1022.2,0
11/25/2021,0.4,-3.4,2.1,0,0,232,13,29.2,1010.6,0
11/26/2021,1.8,-0.6,4.7,0,0,215,18,47.2,998.4,107
11/27/2021,1.7,-1.6,4.2,0,0,199,17.6,40.7,991.1,8
11/28/2021,0.3,-2.5,3.4,0.1,0,233,9.7,24.5,996.9,144
11/29/2021,0.4,-1.7,1.7,0.1,0,271,18,34.6,1004.9,10
11/30/2021,3,-0.2,5.5,7.6,0,252,29.5,68,1004.5,0
12/1/2021,5.7,3.2,7.5,1.3,0,226,36.4,69.1,995.2,11
12/2/2021,1.1,-2.6,3.6,2.5,0,274,16.2,57.6,1000.1,16
12/3/2021,-1.2,-5.9,1.2,0,10,227,24.5,49.7,1009.6,237
12/4/2021,2,0.1,4.1,0.3,0,180,12.6,40,998.7,107
12/5/2021,2.6,-0.7,4.6,0,0,247,13.7,40.3,1004.3,137
12/6/2021,-0.2,-1.8,0.7,0,0,52,7.6,22.7,1013.5,0
12/7/2021,0.9,-0.9,2.6,0.1,0,191,14.4,34.6,1008.9,0
12/8/2021,1.8,0.4,3.5,2.5,0,173,13.7,45.7,1001.7,0
12/9/2021,1.6,-1.1,3.8,0,0,262,11.9,28.8,1004.3,0
12/10/2021,0.4,-2.8,4.1,0,0,152,10.8,31,998.5,225
12/11/2021,-1.3,-4.8,1.8,0,0,252,10.4,19.4,1014.4,85
12/12/2021,2.1,-1.6,4.3,0.4,0,216,19.1,41.4,1024.1,0
12/13/2021,5.7,4,7.2,0,0,251,14,27.4,1027.4,0
12/14/2021,5.4,4.1,6.3,0,0,237,12.2,22.3,1027.5,0
12/15/2021,6.1,3.8,8.3,0,0,236,15.5,27.7,1031,14
12/16/2021,6.2,4.4,7.1,0,0,271,13.7,24.1,1035.6,2
12/17/2021,3.6,-0.2,7.2,0,0,270,9.4,20.2,1038.5,71
12/18/2021,4.1,0.7,5.7,0,0,262,13,32.4,1036.3,0
12/19/2021,4.7,1.8,5.4,0,0,282,20.9,45.4,1026.2,0
12/20/2021,-0.1,-4.4,2.8,0,0,284,12.2,23.8,1026.5,385
12/21/2021,-3.6,-7.6,1.3,0,0,216,7.2,12.2,1027.2,320
12/22/2021,-4.7,-6.6,-2.8,0,0,155,6.1,15.5,1026.7,191
12/23/2021,-1.3,-6.9,4.7,1.1,0,219,15.5,49.7,1012.2,0
12/24/2021,5.7,-0.8,8.2,3.5,0,249,30.2,63.4,1002.2,3
12/25/2021,-5.5,-9.3,-0.8,0,20,53,14,31,1011.5,0
12/26/2021,-8.3,-10.5,-4.6,1.6,20,32,7.6,16.2,1011.7,0
12/27/2021,-0.6,-4.6,2.8,0.7,20,97,8.6,30.2,1004.6,135
12/28/2021,5.2,2.5,8,1,0,185,19.1,48.2,997.2,10
12/29/2021,6.6,4.8,8.8,1.2,0,234,18,38.5,1005.1,0
12/30/2021,11.3,8.7,14.2,0.3,0,240,26.6,52.9,1014.2,10
12/31/2021,12.1,11.1,13.2,0,0,232,27.4,68,1018.4,208
1/1/2022,9.7,4.2,12.2,0,0,237,16.2,35.6,1024,1
1/2/2022,9.2,4.7,11.5,4.2,0,221,22.7,70.9,1014.9,83
1/3/2022,7.7,6.2,9.5,12.4,0,238,32,65.2,1009.6,170
1/4/2022,5.6,4.4,7.1,15.1,0,231,12.6,31.7,997.5,0
1/5/2022,1.8,-0.2,5,0.2,10,251,27,74.5,1002.3,124
1/6/2022,0.2,-2.8,2.6,0,0,249,15.8,40.3,1016.6,388
1/7/2022,0.5,-2.8,1.8,0,0,205,22.7,43.2,1014.1,0
1/8/2022,0.7,-0.7,2.5,0,0,220,18,47.5,1008.3,59
1/9/2022,1.8,0.2,2.8,1.9,0,223,24.8,50.8,998.8,0
1/10/2022,2.2,0.8,4.2,0.2,0,287,10.4,23,1020.5,0
1/11/2022,2.1,1,3,0,0,29,4.7,11.2,1033.7,0
1/12/2022,0.9,-1.3,2.8,0,0,249,12.6,26.6,1037.9,13
1/13/2022,0.8,-1.4,3.9,0,0,251,20.9,37.1,1038.2,221
1/14/2022,0.5,-1.6,2.7,0,0,266,19.1,40,1033.8,172
1/15/2022,1.4,-3.1,3.6,0,0,221,8.6,20.2,1029.1,0
1/16/2022,0,-3.7,3,0,0,238,20.9,44.6,1023.7,0
1/17/2022,3.5,1,5.2,0.7,0,273,27.7,58.3,1027.8,14
1/18/2022,3.5,1.6,5.4,0,0,275,9,20.5,1036.2,0
1/19/2022,2.1,-0.8,4.5,0.1,0,222,19.1,50.8,1024.4,313
1/20/2022,0.5,-2,2.6,1.9,0,282,28.1,55.8,1021.2,100
1/21/2022,-0.5,-5,2,0,10,280,22,49,1028.4,32
1/22/2022,3.9,1.9,5.5,1.6,0,288,22.7,48.2,1028.9,0
1/23/2022,3.2,1.7,4.8,0.2,0,277,13,25.2,1034.1,18
1/24/2022,3.6,2.5,5.1,0.1,0,238,6.5,16.6,1034.3,0
1/25/2022,1.2,-0.1,2.6,0,0,276,7.6,18.7,1032.9,0
1/26/2022,-0.2,-1.2,0.7,0,0,262,17.3,40.3,1030.4,0
1/27/2022,1.8,-0.5,4,3,0,242,27.7,58.3,1021.9,38
1/28/2022,2.3,0.8,4.3,0.3,0,282,23.8,61.9,1028.6,30
1/29/2022,4.8,2,7.3,2,0,236,33.8,74.9,1021.2,0
1/30/2022,3.5,1.2,6.2,0,0,278,31,72.7,1021.6,2
1/31/2022,1.8,0,3.6,3.1,0,250,22,44.3,1008.2,13
2/1/2022,2.2,0.3,5.3,3.4,10,266,29.5,88.9,1011.2,0
2/2/2022,3.5,-0.3,5.9,0.7,0,293,27.4,69.1,1014.3,83
2/3/2022,4.6,-0.2,7.1,0.2,0,219,16.9,31.7,1016.7,0
2/4/2022,4.8,1.6,7.1,1,0,230,25.2,72,1010.5,26
2/5/2022,2.9,1,5.6,0,0,244,30.2,60.8,1017.6,234
2/6/2022,4.6,3.1,6.1,2.2,0,230,42.5,77,1004,0
2/7/2022,2.1,-0.4,5.3,0.4,10,280,28.1,69.8,1016,168
2/8/2022,5.2,1.4,7.8,0,0,236,28.4,51.1,1026,54
2/9/2022,7.5,6.6,8.7,0,0,232,20.9,50.4,1025.3,0
2/10/2022,5.2,2.6,7.1,9.6,0,223,18,43.2,1019.8,110
2/11/2022,1.7,-1.7,3.9,0.2,10,269,21.6,60.1,1025.3,30
2/12/2022,0.4,-4.2,4.9,0,0,192,12.6,28.4,1030.4,468
2/13/2022,3.6,-3,9.2,0,0,205,19.1,45,1016.4,530
2/14/2022,7.1,2.8,11.5,0,0,193,24.5,50.8,1005.8,400
2/15/2022,5.1,1.6,8.7,0.2,0,223,20.5,59,1010.4,178
2/16/2022,7.4,4.1,12.2,6.8,0,216,39.6,74.5,999.9,21
2/17/2022,7.4,3.2,12.8,1.5,0,259,45,101.2,999.8,290
2/18/2022,6.8,2.7,11.5,0.8,0,220,34.9,108.4,1002.6,0
2/19/2022,4.5,2.2,7.2,0,0,239,43.9,100.1,1010,455
2/20/2022,6.3,3,9.1,1.9,0,226,43.2,77.4,1005.9,19
2/21/2022,4.7,2,9.2,0.8,0,244,45.4,98.3,998.3,291
2/22/2022,4.5,0.9,7.6,0,0,253,28.4,56.5,1014.7,75
2/23/2022,5.3,0.9,9.8,0,0,246,21.2,43.9,1023.1,560
2/24/2022,6,1.2,10.8,0.5,0,206,27.7,78.8,1012.8,89
2/25/2022,2.1,-0.2,4.8,0.1,0,244,26.3,63,1020.6,237
2/26/2022,2.7,-0.7,7,0,0,298,12.6,29.2,1032.7,237
2/27/2022,1.9,-3,6.6,0,0,74,8.3,28.8,1034.9,548
2/28/2022,-0.7,-3.4,3.1,0,0,55,9.4,25.9,1034.3,580
3/1/2022,0.8,-3.9,7.1,0,0,182,13,28.1,1030.8,540
3/2/2022,1.4,-3.1,7.1,0,0,170,7.9,19.4,1024.9,388
3/3/2022,0.4,-4.3,6.7,0,0,92,10.1,25.6,1020.9,604
3/4/2022,-1.5,-3.5,0.5,0,0,77,8.6,20.2,1023.7,0
3/5/2022,0.6,-2.9,4.2,0,0,80,8.3,24.8,1023.2,196
3/6/2022,-1.1,-2.5,1.5,0,0,29,10.4,30.2,1024.9,0
3/7/2022,0.2,-4.8,4.8,0,0,32,7.2,25.2,1026.5,519
3/8/2022,0.9,-5.8,8,0,0,141,10.1,30.2,1025.1,626
3/9/2022,3.5,-5.3,10.6,0,0,132,9.7,29.9,1025.5,630
3/10/2022,4.5,-2.5,12.4,0,0,95,11.5,36.7,1026.9,634
3/11/2022,3.2,-3.8,10.5,0,0,88,16.9,43.6,1023,638
3/12/2022,4.5,-2.2,12.4,0,0,112,10.8,28.8,1021.2,546
3/13/2022,5.3,-2.3,13.7,0,0,115,10.1,28.1,1018.4,646
3/14/2022,4.4,-3.2,9.2,2.3,0,212,15.5,33.8,1025.3,91
3/15/2022,4.5,0.8,6.9,6.7,0,64,9.7,20.2,1026.2,0
3/16/2022,5.1,-2.3,11.3,0,0,180,10.4,25.6,1026.6,351
3/17/2022,6.8,3.7,11.2,0.8,0,119,11.5,30.6,1028.7,0
3/18/2022,5.5,1.6,10.2,0,0,26,10.8,29.5,1041.6,450
3/19/2022,4.1,0.8,8.8,0,0,44,15.8,50.8,1040.5,343
3/20/2022,5.8,-1.2,13.1,0,0,96,18.7,39.6,1033,661
3/21/2022,6.6,0.2,13.5,0,0,103,10.8,26.6,1033.1,634
3/22/2022,7.1,-1.5,15.3,0,0,118,9.7,22.3,1032.7,681
3/23/2022,8.4,-2.8,16.9,0,0,290,7.9,19.4,1030.1,683
3/24/2022,8.3,-0.8,16,0,0,47,8.3,17.3,1028.4,664
3/25/2022,7.8,-0.5,14.6,0,0,120,9,28.4,1029.2,679
3/26/2022,8.9,-1.8,16.8,0,0,276,13,30.6,1029.7,685
3/27/2022,10.4,4.1,14,0,0,,6.5,20.9,1029.4,111
3/28/2022,10.4,0.5,18.7,0,0,249,14.4,36.4,1020.5,604
3/29/2022,8,3.3,12.9,0,0,334,8.6,24.5,1010.7,210
3/30/2022,3.2,1.1,6.4,6.7,0,73,8.6,23,1004.2,23
3/31/2022,1.5,0.1,2.4,6.4,0,53,14.8,33.1,1000.2,0
4/1/2022,-0.4,-2.5,1.8,4.4,10,39,21.2,53.3,1003.9,0
4/2/2022,0,-2.2,2.4,0,40,24,20.5,42.8,1013.3,45
4/3/2022,0.2,-5.4,4.9,0,20,296,13,33.5,1019.9,547
4/4/2022,2.7,-1.4,6.3,0.7,0,228,34.9,81.7,1010.2,159
4/5/2022,6.9,3.6,9.7,6.9,0,232,27,45.7,1003.9,1
4/6/2022,9.7,7.4,13.1,0,0,236,31.7,58.7,1001.2,296
4/7/2022,8.9,4.3,12.6,5.1,0,226,40.7,92.5,989.4,208
4/8/2022,5.1,2,7.5,0,0,232,28.8,77,996.5,85
4/9/2022,3.6,0,9.4,1.5,0,268,23,66.6,1007.7,273
4/10/2022,3.5,-0.8,8.2,0.2,0,269,20.5,51.1,1018.6,462
4/11/2022,5.9,-2.4,13.6,0,0,181,10.4,23.4,1018.9,751
4/12/2022,11.7,2.8,19.1,0,0,145,13.7,27.7,1014.6,687
4/13/2022,14.5,8.4,20.5,0,0,44,9.7,29.2,1015.2,473
4/14/2022,11.4,7.2,14.9,0.3,0,278,7.9,22,1019.7,85
4/15/2022,8.4,5,10.3,0.1,0,308,14.8,34.9,1025.2,42
4/16/2022,5.6,1.6,9.6,0,0,47,14.4,34.9,1032.7,527
4/17/2022,6.2,-1.5,12.3,0,0,96,9.7,30.2,1028.7,763
4/18/2022,8.1,-0.7,13.8,0,0,60,7.9,23,1019.4,778
4/19/2022,7.6,0.2,12.7,0,0,7,12.2,36.7,1014.7,682
4/20/2022,7.1,-0.6,11.9,0,0,57,9.4,33.1,1015.9,317
4/21/2022,7.2,5.1,8.8,0,0,21,10.1,23.4,1012.4,0
4/22/2022,9.5,7,14,0.5,0,57,14.8,40.3,1007.1,154
4/23/2022,10.2,6,14.9,0,0,59,16.2,41.4,1006.1,524
4/24/2022,7.4,4,9.7,8.4,0,41,13,34.2,1002.9,80
4/25/2022,7.1,5.1,9.2,2.1,0,35,8.3,21.6,1010.8,36
4/26/2022,9,4,13.1,0,0,52,9,27.7,1015.6,106
4/27/2022,10.2,1.1,15.6,0,0,7,6.8,18.4,1023.4,520
4/28/2022,11,3.2,17,0,0,4,7.9,21.6,1027.7,649
4/29/2022,11.4,2.8,16.5,0,0,68,7.2,18.4,1026.3,429
4/30/2022,10.3,6.3,15.3,0,0,4,10.4,33.5,1022.5,275
5/1/2022,9.9,4.5,15.1,0,0,11,9.4,27.4,1021.5,277
5/2/2022,12.7,5.9,18.3,0,0,54,8.3,26.3,1017.7,752
5/3/2022,12.8,5,18,0,0,20,9,32.4,1016.1,752
5/4/2022,11.3,7.3,18.2,11.4,0,31,10.8,37.4,1016.9,355
5/5/2022,12,6.8,16.8,0,0,294,6.5,19.4,1020.4,245
5/6/2022,12.1,4.5,17.9,0,0,355,7.2,24.5,1023.9,619
5/7/2022,13.4,4.4,20.5,0,0,278,9.4,22.7,1022.3,641
5/8/2022,13.6,9.3,18,0,0,28,9,23.8,1024.8,337
5/9/2022,14.4,6.3,20.5,0,0,57,7.6,21.6,1025.4,838
5/10/2022,17.6,9,24.3,0,0,212,13.3,35.3,1018.2,499
5/11/2022,21.4,15.1,26.8,0,0,213,24.1,52.6,1010.7,666
5/12/2022,17,11.2,20.6,0,0,287,16.9,54.4,1015.3,674
5/13/2022,13.5,7.3,17.8,0,0,267,16.9,56.5,1018.5,664
5/14/2022,14.3,6,21.3,0,0,270,12.2,32.8,1020.1,843
5/15/2022,15.7,7.3,21.4,0,0,68,8.6,29.9,1019.8,835
5/16/2022,16.3,9.9,22.5,21,0,172,11.9,47.9,1016.5,481
5/17/2022,17.6,12.9,22.4,0,0,292,12.6,28.8,1020,604
5/18/2022,19.9,14,25.4,0,0,154,7.9,25.6,1022.1,680
5/19/2022,20.6,14.5,27.6,2.9,0,191,15.5,83.9,1019.5,633
5/20/2022,18.4,12.9,25.4,4.2,0,211,11.9,53.3,1017,340
5/21/2022,14,10.6,17.5,0,0,263,22,53.6,1019.1,488
5/22/2022,14.2,7.1,19.3,0,0,291,8.3,33.1,1015.4,744
5/23/2022,16.6,9.5,22.6,2.3,0,99,11.5,39.6,1004.7,105
5/24/2022,15.3,8.3,18.8,2.6,0,242,19.1,50.4,1006.1,504
5/25/2022,14.3,8,19.9,0,0,242,16.2,40,1014.7,596
5/26/2022,15.7,11.3,19.5,0,0,239,21.6,45.4,1018.7,276
5/27/2022,14,7,18,0.8,0,266,22.3,54,1017.3,366
5/28/2022,10.2,6,15.8,0,0,275,20.5,48.6,1017.1,432
5/29/2022,9.1,1.9,14.8,0,0,290,11.5,35.6,1012.6,443
5/30/2022,9.9,6.7,15,0.1,0,303,8.3,25.2,1012.8,226
5/31/2022,10.7,4.4,18.7,3.8,0,35,9,43.6,1013.6,408
6/1/2022,11.8,4.8,19.2,2,0,250,15.5,43.6,1014.4,454
6/2/2022,12.6,4.7,18.3,0,,303,8.6,23.8,1020.4,811
6/3/2022,16.9,7.9,24,0.7,,36,11.2,32,1017.7,645
6/4/2022,18.1,13.5,22.6,0,,24,9.4,29.2,1018.3,614
6/5/2022,18.6,11.5,24.1,0.2,,109,10.1,31.7,1015.1,336
6/6/2022,17,11.3,21.3,2.3,,227,15.1,40,1014.5,456
6/7/2022,16.8,10.5,22.8,0,,235,13.3,38.2,1012.8,414
6/8/2022,17.5,13.2,23.3,1.3,,222,14.4,33.8,1008.5,444
6/9/2022,15.4,9.7,20.4,0,,270,14.4,38.9,1013.1,234
6/10/2022,16.9,8.9,24.1,0,,268,10.8,30.2,1021.8,876
6/11/2022,18.9,11.8,24.7,0,,234,9.4,22,1021.5,234
6/12/2022,19.9,11.9,25.9,0,,267,12.6,35.3,1019,858
6/13/2022,14.8,8.9,19.6,0,,305,13.3,43.2,1019.6,456
6/14/2022,14.9,6,21.4,0,,298,7.9,38.5,1021.4,870
6/15/2022,20,9.5,27,0,,26,6.8,21.6,1017,906
6/16/2022,18.8,12.7,25.2,0,,322,10.8,34.9,1018.4,642
6/17/2022,18.8,9,26.6,0,,282,8.3,23.4,1023.1,624
6/18/2022,25.7,15.6,33.6,0,,230,16.9,33.5,1015.5,834
6/19/2022,26.2,16.1,33.2,0,,221,19.1,64.4,1007.4,708
6/20/2022,13.7,8.8,16.9,0.4,,313,13,40.7,1012.7,186
6/21/2022,15.9,6,23.3,0,,333,9.7,25.9,1014.2,774
6/22/2022,20.5,14,26.6,0,,22,9.4,25.9,1011.2,858
6/23/2022,22.9,11.2,30.4,0,,63,10.8,34.6,1011.5,900
6/24/2022,21.8,16.7,26.8,0.3,,208,12.2,34.9,1007.4,372
6/25/2022,21.4,16.3,26.7,0,,273,10.8,29.2,1011.5,396
6/26/2022,22.9,14.3,29.8,0,,226,10.4,27,1012.7,468
6/27/2022,21.1,16.2,28,0,,267,15.1,42.5,1014.1,396
6/28/2022,18.8,11.4,25,0,,335,10.4,28.1,1019.8,858
6/29/2022,18.7,15,23.1,0,,37,10.8,29.5,1014.6,60
6/30/2022,22.4,16.6,29.8,0.7,,46,9,54,1010.6,540
7/1/2022,15.9,12.1,22.2,7.2,,249,18.7,47.2,1017,204
7/2/2022,19.3,9.8,26.2,0,,177,10.1,27,1021.1,876
7/3/2022,22.6,13.8,29.9,0,,224,13.3,32,1015.9,774
7/4/2022,19.3,13.3,25.8,0,,310,10.8,30.6,1018.1,672
7/5/2022,18.7,9.9,25.9,0,,302,9.7,29.2,1019.6,576
7/6/2022,16.1,12,20.9,1.2,,308,13,43.9,1022,546
7/7/2022,14.1,11.6,19.2,7.7,,252,18.7,47.5,1019.9,30
7/8/2022,15.5,11.9,21.8,0,,294,16.2,36.7,1027.4,216
7/9/2022,16.8,11.5,22.2,0,,277,15.5,38.9,1023.8,192
7/10/2022,14.1,10,19.9,0,,297,17.6,42.8,1022.3,108
7/11/2022,15.9,12.5,21.1,0,,287,12.6,32.8,1022,282
7/12/2022,19.2,11.5,26.5,0,,303,9.4,26.6,1023.2,774
7/13/2022,22.5,14.1,31.2,0,,250,18,46.4,1019.1,132
7/14/2022,19,10.4,24.5,0,,323,11.5,38.9,1017.2,222
7/15/2022,15.4,9.2,20.9,0,,300,11.2,31.7,1020.4,360
7/16/2022,15.6,7.6,23.2,0,,278,16.9,45,1021.4,438
7/17/2022,17.9,7.4,25.6,0,,334,7.6,34.9,1025.6,846
7/18/2022,22.1,11.2,29.9,0,,94,6.8,19.4,1022.6,786
7/19/2022,27.3,15.1,35.5,0,,103,9.4,28.1,1017.8,882
7/20/2022,30.5,22.4,37.6,0.4,,123,13,73.4,1014.2,870
7/21/2022,22.6,17.7,27.8,0,,243,20.5,47.5,1017.1,306
7/22/2022,20.8,16.8,27,4.1,,298,12.6,27.7,1017.6,534
7/23/2022,19.1,14.7,25.3,0,,3,9,46.4,1017.5,360
7/24/2022,22.2,12.9,29.5,0,,98,8.3,29.5,1017.8,870
7/25/2022,25.8,19.4,34.4,0.4,,202,19.8,47.9,1009.4,564
7/26/2022,19,14.9,23.7,0.2,,277,15.8,47.2,1014.1,330
7/27/2022,16.4,13.3,21.2,0,,351,9.4,30.6,1017.6,330
7/28/2022,17.6,10.4,24.6,0,,40,10.4,31.3,1017.6,642
7/29/2022,20.2,13.9,28.4,2.5,,52,13.3,53.6,1014.9,366
7/30/2022,17.2,14.2,21.1,0,,271,10.1,26.3,1017,132
7/31/2022,20.2,13.2,26.5,0,,255,12.6,35.3,1015.7,174
8/1/2022,20.6,16.3,26.4,1,,292,15.1,34.2,1015.4,360
8/2/2022,21.2,14.1,28.4,0,,326,9,33.8,1017.1,804
8/3/2022,25.2,14.5,32.7,0,,201,9,26.6,1014.8,846
8/4/2022,28,18.9,36.3,0,,203,10.4,34.2,1011.9,666
8/5/2022,21.2,14.8,28.1,0.8,,277,14.8,47.5,1015.1,132
8/6/2022,16.7,11.2,22.3,0,,8,9.4,28.1,1025,726
8/7/2022,17.9,8.8,24.6,0,,43,8.6,27.4,1023.3,828
8/8/2022,20,9.8,26.5,0,,54,7.6,24.1,1023,834
8/9/2022,20.6,11.9,27.2,0,,36,9,31.7,1025.4,780
8/10/2022,21.2,12.2,27.7,0,,40,9.4,29.5,1024.7,780
8/11/2022,21.7,12,28.5,0,,67,9.7,32.4,1021.5,816
8/12/2022,21.7,12.7,27.7,0,,91,11.2,40.3,1019.1,810
8/13/2022,21.2,10.9,27.8,0,,44,9.7,36.4,1016.3,642
8/14/2022,23.5,15.1,30.6,0,,85,9.7,35.6,1009,534
8/15/2022,23.7,17.1,29.4,0.1,,218,11.9,41.4,1003.9,348
8/16/2022,22,14.8,28.5,0,,210,10.4,23.8,1008.6,426
8/17/2022,23,14.7,31,0,,212,9.4,39.6,1010.1,486
8/18/2022,19.6,15.6,23.3,1.4,,281,11.5,23.8,1011,210
8/19/2022,20.1,17.9,23.5,0.1,,333,9,29.5,1011.5,30
8/20/2022,18.7,14.4,23.3,14.2,,255,10.1,36,1014.7,66
8/21/2022,19,13,25.5,0,,283,8.3,20.5,1015.3,504
8/22/2022,18.7,9.9,25.5,0,,123,9.7,25.6,1015.5,618
8/23/2022,19.5,12.4,26,0,,114,8.3,27.7,1017.4,774
8/24/2022,21.2,12.8,27.8,0,,104,9.7,28.8,1019,780
8/25/2022,22.6,16.4,28.7,0,,67,9.4,33.1,1016.2,510
8/26/2022,21.4,16.4,30.2,0.4,,9,9,42.5,1012.2,420
8/27/2022,19.1,17.3,22.2,0,,304,15.5,34.2,1013.4,6
8/28/2022,18.1,13.5,23.5,0,,312,10.8,25.6,1017.2,564
8/29/2022,16.8,8.5,23,0,,304,6.8,22,1020,738
8/30/2022,17.5,8.1,24.2,0,,49,9.4,30.2,1020.2,666
8/31/2022,16.2,12.3,20.8,0,,45,10.8,34.6,1021.4,102
9/1/2022,15.9,10.3,21.9,0,,43,10.1,29.2,1020.8,546
9/2/2022,16.2,8.6,22.1,0,,73,11.2,31.7,1017.5,486
9/3/2022,16.7,10.3,22.3,0.3,,81,10.1,36,1014.8,420
9/4/2022,18.9,10.4,26,0,,150,6.5,20.5,1018.6,540
9/5/2022,20.4,13.4,27.7,0,,38,7.9,25.2,1020.3,396
9/6/2022,19.5,16,25.7,4.9,,65,8.3,25.2,1016.4,354
9/7/2022,20.9,15.2,27.5,2.4,,299,9.7,44.6,1011.9,486
9/8/2022,16.7,14.6,20.6,6.2,,220,15.5,48.2,1009.1,228
9/9/2022,16.8,12.7,22.1,0.2,,206,20.2,46.4,1010.9,390
9/10/2022,15.1,12.3,18.9,1.4,,218,14.4,42.5,1012.5,132
9/11/2022,14.8,10.1,20.8,0,,287,11.9,32.4,1016.9,288
9/12/2022,14.9,7,21.5,0,,168,9,20.5,1015.9,534
9/13/2022,18.4,11.7,25,0.7,,227,16.2,41.4,1009,294
9/14/2022,14.4,12.5,18,31.2,,4,8.3,23.8,1004.9,0
9/15/2022,13.6,11.4,17.1,0.1,,281,15.1,38.2,1005.9,210
9/16/2022,11.6,9,15.4,0.7,,257,21.6,42.1,1007.5,312
9/17/2022,10.2,8.2,14.6,0.7,,267,28.1,60.8,1009.1,342
9/18/2022,8.7,7.3,11.1,8.3,,264,25.2,46.4,1011,84
9/19/2022,10.1,7.2,15.4,5.9,,273,22.7,44.3,1015.3,324
9/20/2022,9.5,4,14,0.9,,283,14.4,35.3,1021.3,306
9/21/2022,9,2,15.9,0,,259,8.6,16.6,1026.1,666
9/22/2022,9.7,2.3,16.8,0,,171,9.4,20.5,1023.5,558
9/23/2022,11.8,4.8,17.8,0,,188,11.5,26.3,1017.2,504
9/24/2022,12.6,6.7,18.9,0,,244,9,20.5,1012.4,408
9/25/2022,11.8,8.1,16.2,0.7,,311,9,29.2,1011.4,168
9/26/2022,10.9,5.2,15.5,1.3,,226,20.9,49.7,1003.7,294
9/27/2022,9.2,5.9,12.9,4,,230,20.5,49,996.5,84
