STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       1270;2023091000;    3;   14.6;  85.0;eor
       1270;2023091006;    3;   14.5;  86.0;eor
       1270;2023091012;    3;   26.6;  45.0;eor
       1270;2023091018;    3;   25.7;  41.0;eor
       1270;2023091100;    3;   14.9;  81.0;eor
       1270;2023091106;    3;   13.6;  90.0;eor
       1270;2023091112;    3;   27.2;  38.0;eor
       1270;2023091118;    3;   24.9;  50.0;eor
       1270;2023091200;    3;   16.3;  82.0;eor
       1270;2023091206;    3;   15.6;  87.0;eor
       1270;2023091212;    3;   25.4;  55.0;eor
       1270;2023091218;    3;   23.5;  62.0;eor
       1270;2023091300;    3;   16.4;  95.0;eor
       1270;2023091306;    3;   15.9;  89.0;eor
       1270;2023091312;    3;   21.4;  67.0;eor
       1270;2023091318;    3;   16.5;  87.0;eor
       1270;2023091400;    3;   10.0;  84.0;eor
       1270;2023091406;    3;    8.4;  96.0;eor
       1270;2023091412;    3;   16.9;  56.0;eor
       1270;2023091418;    3;   15.7;  64.0;eor
       1270;2023091500;    3;   11.9;  85.0;eor
       1270;2023091506;    3;    9.3;  94.0;eor
       1270;2023091512;    3;   20.7;  54.0;eor
       1270;2023091518;    3;   18.9;  63.0;eor
       1270;2023091600;    3;   13.3;  81.0;eor
       1270;2023091606;    3;   11.4;  88.0;eor
       1270;2023091612;    3;   23.2;  53.0;eor
       1270;2023091618;    3;   21.7;  56.0;eor
       1270;2023091700;    3;   14.5;  89.0;eor
       1270;2023091706;    3;   15.9;  82.0;eor
       1270;2023091712;    3;   27.7;  42.0;eor
       1270;2023091718;    3;   24.2;  58.0;eor
       1270;2023091800;    3;   19.9;  69.0;eor
       1270;2023091806;    3;   20.2;  67.0;eor
       1270;2023091812;    3;   20.9;  71.0;eor
       1270;2023091818;    3;   18.8;  76.0;eor
       1270;2023091900;    3;   17.4;  78.0;eor
       1270;2023091906;    3;   15.4;  72.0;eor
       1270;2023091912;    3;   18.5;  52.0;eor
       1270;2023091918;    3;   15.2;  59.0;eor
       1270;2023092000;    3;   15.1;  71.0;eor
       1270;2023092006;    3;   14.2;  79.0;eor
       1270;2023092012;    3;   22.3;  55.0;eor
       1270;2023092018;    3;   19.4;  58.0;eor
       1270;2023092100;    3;   16.7;  70.0;eor
       1270;2023092106;    3;   16.3;  79.0;eor
       1270;2023092112;    3;   23.7;  47.0;eor
       1270;2023092118;    3;   21.9;  56.0;eor
       1270;2023092200;    3;   15.3;  89.0;eor
       1270;2023092206;    3;   13.8;  85.0;eor
       1270;2023092212;    3;   15.9;  72.0;eor
       1270;2023092218;    3;   14.2;  79.0;eor
       1270;2023092300;    3;   11.3;  86.0;eor
       1270;2023092306;    3;   10.1;  83.0;eor
       1270;2023092312;    3;   14.4;  62.0;eor
       1270;2023092318;    3;   12.0;  76.0;eor
       1270;2023092400;    3;    8.5;  88.0;eor
       1270;2023092406;    3;    8.2;  93.0;eor
       1270;2023092412;    3;   15.9;  58.0;eor
       1270;2023092418;    3;   14.1;  67.0;eor
       1270;2023092500;    3;    9.6;  83.0;eor
       1270;2023092506;    3;   10.1;  78.0;eor
       1270;2023092512;    3;   18.8;  49.0;eor
       1270;2023092518;    3;   18.2;  50.0;eor
       1270;2023092600;    3;    9.2;  92.0;eor
       1270;2023092606;    3;    7.9;  95.0;eor
       1270;2023092612;    3;   20.4;  55.0;eor
       1270;2023092618;    3;   19.2;  64.0;eor
       1270;2023092700;    3;   13.1;  90.0;eor
       1270;2023092706;    3;    9.9;  99.0;eor
       1270;2023092712;    3;   23.5;  53.0;eor
       1270;2023092718;    3;   20.8;  67.0;eor
       1270;2023092800;    3;   14.1;  93.0;eor
       1270;2023092806;    3;   14.1;  89.0;eor
       1270;2023092812;    3;   23.9;  54.0;eor
       1270;2023092818;    3;   22.1;  57.0;eor
       1270;2023092900;    3;   16.1;  77.0;eor
       1270;2023092906;    3;   15.3;  76.0;eor
       1270;2023092912;    3;   24.0;  51.0;eor
       1270;2023092918;    3;   20.4;  71.0;eor
       1270;2023093000;    3;   14.3;  82.0;eor
       1270;2023093006;    3;   10.0;  94.0;eor
       1270;2023093012;    3;   17.1;  53.0;eor
       1270;2023093018;    3;   14.1;  62.0;eor
       1270;2023100100;    3;   10.0;  85.0;eor
       1270;2023100106;    3;   11.8;  77.0;eor
       1270;2023100112;    3;   20.3;  48.0;eor
       1270;2023100118;    3;   17.3;  64.0;eor
       1270;2023100200;    3;   11.6;  84.0;eor
       1270;2023100206;    3;   13.1;  77.0;eor
       1270;2023100212;    3;   25.0;  43.0;eor
       1270;2023100218;    3;   19.4;  61.0;eor
       1270;2023100300;    3;   16.3;  69.0;eor
       1270;2023100306;    3;   16.2;  74.0;eor
       1270;2023100312;    3;   21.3;  62.0;eor
       1270;2023100318;    3;   14.7;  86.0;eor
       1270;2023100400;    3;   10.2;  84.0;eor
       1270;2023100406;    3;   10.1;  87.0;eor
       1270;2023100412;    3;   14.9;  65.0;eor
       1270;2023100418;    3;   11.0;  79.0;eor
       1270;2023100500;    3;    9.3;  86.0;eor
       1270;2023100506;    3;   10.8;  83.0;eor
       1270;2023100512;    3;   14.8;  63.0;eor
       1270;2023100518;    3;   13.5;  73.0;eor
       1270;2023100600;    3;   11.5;  83.0;eor
       1270;2023100606;    3;    8.6;  90.0;eor
       1270;2023100612;    3;   16.2;  62.0;eor
       1270;2023100618;    3;   15.1;  70.0;eor
       1270;2023100700;    3;   14.3;  69.0;eor
       1270;2023100706;    3;   13.1;  74.0;eor
       1270;2023100712;    3;   17.3;  72.0;eor
       1270;2023100718;    3;   17.9;  65.0;eor
       1270;2023100800;    3;   16.8;  71.0;eor
       1270;2023100806;    3;   11.4;  94.0;eor
       1270;2023100812;    3;    9.3;  87.0;eor
       1270;2023100818;    3;    9.5;  83.0;eor
       1270;2023100900;    3;   11.3;  90.0;eor
       1270;2023100906;    3;   13.3;  87.0;eor
       1270;2023100912;    3;   15.8;  82.0;eor
       1270;2023100918;    3;   14.6;  93.0;eor
       1270;2023101000;    3;   14.2;  93.0;eor
       1270;2023101006;    3;   13.5;  94.0;eor
       1270;2023101012;    3;   21.7;  59.0;eor
       1270;2023101018;    3;   17.9;  70.0;eor
       1270;2023101100;    3;   13.7;  76.0;eor
       1270;2023101106;    3;   14.2;  69.0;eor
       1270;2023101112;    3;   23.2;  42.0;eor
       1270;2023101118;    3;   19.1;  56.0;eor
       1270;2023101200;    3;   19.2;  58.0;eor
       1270;2023101206;    3;   15.8;  80.0;eor
       1270;2023101212;    3;   16.2;  77.0;eor
       1270;2023101218;    3;   15.1;  81.0;eor
       1270;2023101300;    3;   15.2;  88.0;eor
       1270;2023101306;    3;   16.0;  84.0;eor
       1270;2023101312;    3;   22.3;  55.0;eor
       1270;2023101318;    3;   21.7;  49.0;eor
       1270;2023101400;    3;   19.1;  61.0;eor
       1270;2023101406;    3;   16.9;  77.0;eor
       1270;2023101412;    3;   12.9;  60.0;eor
       1270;2023101418;    3;    9.1;  72.0;eor
       1270;2023101500;    3;    4.9;  88.0;eor
       1270;2023101506;    3;    4.7;  84.0;eor
       1270;2023101512;    3;    7.5;  74.0;eor
       1270;2023101518;    3;    4.4;  86.0;eor
       1270;2023101600;    3;    2.1;  88.0;eor
       1270;2023101606;    3;    0.8;  94.0;eor
       1270;2023101612;    3;    8.1;  72.0;eor
       1270;2023101618;    3;    6.3;  82.0;eor
       1270;2023101700;    1;    3.0;  96.0;eor
       1270;2023101706;    1;    1.7;  97.0;eor
       1270;2023101712;    1;    7.2;  81.0;eor
       1270;2023101718;    1;    7.0;  71.0;eor
       1270;2023101800;    1;    1.0;  92.0;eor
       1270;2023101806;    1;    0.1;  93.0;eor
       1270;2023101812;    1;    8.1;  74.0;eor
       1270;2023101818;    1;    7.3;  79.0;eor
       1270;2023101900;    1;    7.6;  85.0;eor
       1270;2023101906;    1;    9.4;  96.0;eor
       1270;2023101912;    1;   12.9;  90.0;eor
       1270;2023101918;    1;   12.8;  93.0;eor
       1270;2023102000;    1;   10.3;  99.0;eor
       1270;2023102006;    1;   10.1; 100.0;eor
       1270;2023102012;    1;    8.8; 100.0;eor
       1270;2023102018;    1;    9.3; 100.0;eor
       1270;2023102100;    1;   11.2;  90.0;eor
       1270;2023102106;    1;   13.8;  74.0;eor
       1270;2023102112;    1;   16.2;  59.0;eor
       1270;2023102118;    1;   13.4;  67.0;eor
       1270;2023102200;    1;   12.1;  78.0;eor
       1270;2023102206;    1;   11.1;  72.0;eor
       1270;2023102212;    1;   14.0;  71.0;eor
       1270;2023102218;    1;   11.5;  79.0;eor
       1270;2023102300;    1;    9.2;  91.0;eor
       1270;2023102306;    1;    8.4;  93.0;eor
       1270;2023102312;    1;   15.4;  54.0;eor
       1270;2023102318;    1;   11.9;  75.0;eor
       1270;2023102400;    1;   11.2;  85.0;eor
       1270;2023102406;    1;   12.6;  79.0;eor
       1270;2023102412;    1;   13.6;  78.0;eor
       1270;2023102418;    1;   11.1;  99.0;eor
       1270;2023102500;    1;    7.4;  96.0;eor
       1270;2023102506;    1;    6.0;  94.0;eor
       1270;2023102512;    1;   12.4;  68.0;eor
       1270;2023102518;    1;   10.7;  91.0;eor
       1270;2023102600;    1;   11.2;  90.0;eor
       1270;2023102606;    1;    9.5;  88.0;eor
       1270;2023102612;    1;   10.2;  78.0;eor
       1270;2023102618;    1;    8.9;  84.0;eor
       1270;2023102700;    1;    8.5;  93.0;eor
       1270;2023102706;    1;    7.8;  98.0;eor
       1270;2023102712;    1;   10.5;  89.0;eor
       1270;2023102718;    1;   10.0;  88.0;eor
       1270;2023102800;    1;    8.8;  88.0;eor
       1270;2023102806;    1;    9.3;  93.0;eor
       1270;2023102812;    1;   11.4;  80.0;eor
       1270;2023102818;    1;   10.2;  80.0;eor
       1270;2023102900;    1;   11.0;  82.0;eor
       1270;2023102906;    1;   11.1;  76.0;eor
       1270;2023102912;    1;   14.0;  70.0;eor
       1270;2023102918;    1;   11.3;  93.0;eor
       1270;2023103000;    1;   11.2;  81.0;eor
       1270;2023103006;    1;   11.5;  78.0;eor
       1270;2023103012;    1;   14.0;  70.0;eor
       1270;2023103018;    1;   13.1;  80.0;eor
       1270;2023103100;    1;   10.7;  99.0;eor
       1270;2023103106;    1;   10.0;  79.0;eor
       1270;2023103112;    1;   10.5;  82.0;eor
       1270;2023103118;    1;    9.9;  80.0;eor
       1270;2023110100;    1;    9.2;  90.0;eor
       1270;2023110106;    1;    9.9;  89.0;eor
       1270;2023110112;    1;   12.5;  76.0;eor
       1270;2023110118;    1;   12.2;  73.0;eor
       1270;2023110200;    1;   10.1;  79.0;eor
       1270;2023110206;    1;    8.6;  77.0;eor
       1270;2023110212;    1;   12.7;  67.0;eor
       1270;2023110218;    1;   10.0;  77.0;eor
       1270;2023110300;    1;    9.0;  70.0;eor
       1270;2023110306;    1;    5.6;  79.0;eor
       1270;2023110312;    1;    9.2;  69.0;eor
       1270;2023110318;    1;    7.1;  78.0;eor
       1270;2023110400;    1;    5.0;  82.0;eor
       1270;2023110406;    1;    6.7;  73.0;eor
       1270;2023110412;    1;    9.5;  59.0;eor
       1270;2023110418;    1;    8.7;  65.0;eor
       1270;2023110500;    1;    9.3;  76.0;eor
       1270;2023110506;    1;    8.9;  77.0;eor
       1270;2023110512;    1;   10.3;  80.0;eor
       1270;2023110518;    1;   10.0;  75.0;eor
       1270;2023110600;    1;    8.8;  79.0;eor
       1270;2023110606;    1;    8.9;  76.0;eor
       1270;2023110612;    1;   11.2;  62.0;eor
       1270;2023110618;    1;    9.0;  81.0;eor
       1270;2023110700;    1;    8.2;  85.0;eor
       1270;2023110706;    1;    7.9;  81.0;eor
       1270;2023110712;    1;    9.7;  75.0;eor
       1270;2023110718;    1;    6.7;  90.0;eor
       1270;2023110800;    1;    7.2;  83.0;eor
       1270;2023110806;    1;    7.4;  81.0;eor
       1270;2023110812;    1;    9.0;  71.0;eor
       1270;2023110818;    1;    6.8;  74.0;eor
       1270;2023110900;    1;    8.3;  71.0;eor
       1270;2023110906;    1;    8.0;  66.0;eor
       1270;2023110912;    1;    8.7;  73.0;eor
       1270;2023110918;    1;    9.0;  82.0;eor
       1270;2023111000;    1;    8.7;  74.0;eor
       1270;2023111006;    1;    7.0;  82.0;eor
       1270;2023111012;    1;    8.2;  70.0;eor
       1270;2023111018;    1;    5.4;  79.0;eor
       1270;2023111100;    1;    5.1;  85.0;eor
       1270;2023111106;    1;    4.4;  91.0;eor
       1270;2023111112;    1;    7.1;  73.0;eor
       1270;2023111118;    1;    4.8;  82.0;eor
       1270;2023111200;    1;    4.1;  83.0;eor
       1270;2023111206;    1;    2.9;  90.0;eor
       1270;2023111212;    1;    7.2;  64.0;eor
       1270;2023111218;    1;    3.3;  85.0;eor
       1270;2023111300;    1;    1.8;  92.0;eor
       1270;2023111306;    1;    3.9;  90.0;eor
       1270;2023111312;    1;    6.8;  94.0;eor
       1270;2023111318;    1;   12.2;  89.0;eor
       1270;2023111400;    1;    9.5;  73.0;eor
       1270;2023111406;    1;    9.6;  73.0;eor
       1270;2023111412;    1;   11.3;  71.0;eor
       1270;2023111418;    1;   10.6;  73.0;eor
       1270;2023111500;    1;    8.8;  91.0;eor
       1270;2023111506;    1;    8.2;  86.0;eor
       1270;2023111512;    1;   10.8;  74.0;eor
       1270;2023111518;    1;    6.8;  86.0;eor
       1270;2023111600;    1;    6.8;  79.0;eor
       1270;2023111606;    1;    5.8;  81.0;eor
       1270;2023111612;    1;    6.7;  82.0;eor
       1270;2023111618;    1;    5.3;  97.0;eor
       1270;2023111700;    1;    3.6;  97.0;eor
       1270;2023111706;    1;    1.7;  88.0;eor
       1270;2023111712;    1;    4.4;  73.0;eor
       1270;2023111718;    1;    1.7;  85.0;eor
       1270;2023111800;    1;    2.7;  86.0;eor
       1270;2023111806;    1;    0.1;  92.0;eor
       1270;2023111812;    1;    6.2;  66.0;eor
       1270;2023111818;    1;    3.5;  93.0;eor
       1270;2023111900;    1;    5.3;  86.0;eor
       1270;2023111906;    1;    7.9;  91.0;eor
       1270;2023111912;    1;   11.8;  71.0;eor
       1270;2023111918;    1;    9.6;  77.0;eor
       1270;2023112000;    1;    9.8;  78.0;eor
       1270;2023112006;    1;   10.0;  80.0;eor
       1270;2023112012;    1;   10.5;  70.0;eor
       1270;2023112018;    1;    7.5;  90.0;eor
       1270;2023112100;    1;    5.4;  93.0;eor
       1270;2023112106;    1;    2.3; 100.0;eor
       1270;2023112112;    1;    6.3;  97.0;eor
       1270;2023112118;    1;    2.6;  82.0;eor
       1270;2023112200;    1;   -0.8;  85.0;eor
       1270;2023112206;    1;   -2.1;  91.0;eor
       1270;2023112212;    1;   -0.9;  77.0;eor
       1270;2023112218;    1;   -1.6;  84.0;eor
       1270;2023112300;    1;    0.6;  72.0;eor
       1270;2023112306;    1;    2.6;  83.0;eor
       1270;2023112312;    1;    6.2;  86.0;eor
       1270;2023112318;    1;    8.3;  81.0;eor
       1270;2023112400;    1;    6.6;  96.0;eor
       1270;2023112406;    1;    3.7;  84.0;eor
       1270;2023112412;    1;    2.1;  88.0;eor
       1270;2023112418;    1;    0.9;  92.0;eor
       1270;2023112500;    1;    0.0;  92.0;eor
       1270;2023112506;    1;   -0.7;  84.0;eor
       1270;2023112512;    1;    2.0;  88.0;eor
       1270;2023112518;    1;    1.8;  89.0;eor
       1270;2023112600;    1;    0.1;  92.0;eor
       1270;2023112606;    1;   -1.8;  90.0;eor
       1270;2023112612;    1;    1.6;  87.0;eor
       1270;2023112618;    1;    2.4;  94.0;eor
       1270;2023112700;    1;    3.0;  91.0;eor
       1270;2023112706;    1;    1.9;  91.0;eor
       1270;2023112712;    1;    2.1;  82.0;eor
       1270;2023112718;    1;    0.3;  97.0;eor
       1270;2023112800;    1;   -0.2;  99.0;eor
       1270;2023112806;    1;   -1.4;  98.0;eor
       1270;2023112812;    1;   -2.8;  93.0;eor
       1270;2023112818;    1;   -3.9;  89.0;eor
       1270;2023112900;    1;   -6.6;  87.0;eor
       1270;2023112906;    1;   -3.4;  78.0;eor
       1270;2023112912;    1;    0.0;  79.0;eor
       1270;2023112918;    1;    0.2;  86.0;eor
       1270;2023113000;    1;   -0.8;  89.0;eor
       1270;2023113006;    1;   -2.3;  88.0;eor
       1270;2023113012;    1;   -2.9;  96.0;eor
       1270;2023113018;    1;   -2.6;  98.0;eor
       1270;2023120100;    1;   -2.1;  98.0;eor
       1270;2023120106;    1;   -2.9;  97.0;eor
       1270;2023120112;    1;   -4.2;  94.0;eor
       1270;2023120118;    1;   -4.6;  94.0;eor
       1270;2023120200;    1;   -5.1;  94.0;eor
       1270;2023120206;    1;   -5.5;  89.0;eor
       1270;2023120212;    1;   -4.6;  82.0;eor
       1270;2023120218;    1;   -3.9;  86.0;eor
       1270;2023120300;    1;   -3.0;  89.0;eor
       1270;2023120306;    1;   -3.4;  92.0;eor
       1270;2023120312;    1;   -2.0;  84.0;eor
       1270;2023120318;    1;   -5.3;  87.0;eor
       1270;2023120400;    1;   -3.7;  76.0;eor
       1270;2023120406;    1;   -2.4;  67.0;eor
       1270;2023120412;    1;   -0.1;  58.0;eor
       1270;2023120418;    1;   -1.1;  69.0;eor
       1270;2023120500;    1;   -0.1;  73.0;eor
       1270;2023120506;    1;    1.1;  86.0;eor
       1270;2023120512;    1;    2.8;  84.0;eor
       1270;2023120518;    1;    2.5;  88.0;eor
       1270;2023120600;    1;    2.1;  91.0;eor
       1270;2023120606;    1;    1.0;  95.0;eor
       1270;2023120612;    1;    1.7;  89.0;eor
       1270;2023120618;    1;    1.0;  89.0;eor
       1270;2023120700;    1;    0.9;  94.0;eor
       1270;2023120706;    1;    0.9;  93.0;eor
       1270;2023120712;    1;    1.9;  86.0;eor
       1270;2023120718;    1;   -1.0;  83.0;eor
       1270;2023120800;    1;   -2.9;  91.0;eor
       1270;2023120806;    1;   -0.6;  73.0;eor
       1270;2023120812;    1;   -0.3;  96.0;eor
       1270;2023120818;    1;    1.0;  91.0;eor
       1270;2023120900;    1;    2.0;  93.0;eor
       1270;2023120906;    1;    2.6;  91.0;eor
       1270;2023120912;    1;    5.8;  83.0;eor
       1270;2023120918;    1;    3.6;  89.0;eor
       1270;2023121000;    1;    5.5;  89.0;eor
       1270;2023121006;    1;    6.3;  79.0;eor
       1270;2023121012;    1;    7.0;  80.0;eor
       1270;2023121018;    1;    7.3;  76.0;eor
       1270;2023121100;    1;    7.0;  87.0;eor
       1270;2023121106;    1;    7.7;  78.0;eor
       1270;2023121112;    1;    9.6;  72.0;eor
       1270;2023121118;    1;    7.4;  83.0;eor
       1270;2023121200;    1;    6.1;  84.0;eor
       1270;2023121206;    1;    5.9;  82.0;eor
       1270;2023121212;    1;    8.2;  73.0;eor
       1270;2023121218;    1;    6.8;  84.0;eor
       1270;2023121300;    1;    6.5;  97.0;eor
       1270;2023121306;    1;    6.3;  95.0;eor
       1270;2023121312;    1;    9.1;  78.0;eor
       1270;2023121318;    1;    6.1;  97.0;eor
       1270;2023121400;    1;    5.4;  99.0;eor
       1270;2023121406;    1;    4.4; 100.0;eor
       1270;2023121412;    1;    3.1;  93.0;eor
       1270;2023121418;    1;    2.3;  94.0;eor
       1270;2023121500;    1;    0.0;  94.0;eor
       1270;2023121506;    1;    0.0;  94.0;eor
       1270;2023121512;    1;    4.3;  89.0;eor
       1270;2023121518;    1;    3.7;  89.0;eor
       1270;2023121600;    1;    4.3;  85.0;eor
       1270;2023121606;    1;    4.2;  85.0;eor
       1270;2023121612;    1;    6.5;  70.0;eor
       1270;2023121618;    1;    4.9;  84.0;eor
       1270;2023121700;    1;    3.7;  91.0;eor
       1270;2023121706;    1;    2.4;  96.0;eor
       1270;2023121712;    1;    6.1;  87.0;eor
       1270;2023121718;    1;    2.9;  95.0;eor
       1270;2023121800;    1;    4.5;  89.0;eor
       1270;2023121806;    1;    4.8;  84.0;eor
       1270;2023121812;    1;    7.7;  65.0;eor
       1270;2023121818;    1;    6.0;  56.0;eor
       1270;2023121900;    1;    6.8;  49.0;eor
       1270;2023121906;    1;    4.2;  69.0;eor
       1270;2023121912;    1;    6.6;  83.0;eor
       1270;2023121918;    1;    4.2;  90.0;eor
       1270;2023122000;    1;    3.7;  93.0;eor
       1270;2023122006;    1;    4.3;  94.0;eor
       1270;2023122012;    1;    5.3;  75.0;eor
       1270;2023122018;    1;    5.3;  79.0;eor
       1270;2023122100;    1;    5.8;  83.0;eor
       1270;2023122106;    1;    6.9;  84.0;eor
       1270;2023122112;    1;    8.1;  86.0;eor
       1270;2023122118;    1;    6.3;  80.0;eor
       1270;2023122200;    1;    4.1;  66.0;eor
       1270;2023122206;    1;    2.2;  86.0;eor
       1270;2023122212;    1;    3.6;  84.0;eor
       1270;2023122218;    1;    4.2;  92.0;eor
       1270;2023122300;    1;    4.7;  81.0;eor
       1270;2023122306;    1;    2.7;  92.0;eor
       1270;2023122312;    1;    7.0;  89.0;eor
       1270;2023122318;    1;    7.2;  92.0;eor
       1270;2023122400;    1;    7.8;  85.0;eor
       1270;2023122406;    1;    8.5;  79.0;eor
       1270;2023122412;    1;    9.3;  83.0;eor
       1270;2023122418;    1;   10.0;  85.0;eor
       1270;2023122500;    1;   10.0;  83.0;eor
       1270;2023122506;    1;   10.1;  81.0;eor
       1270;2023122512;    1;   10.8;  78.0;eor
       1270;2023122518;    1;   10.3;  79.0;eor
       1270;2023122600;    1;    9.5;  84.0;eor
       1270;2023122606;    1;    9.1;  78.0;eor
       1270;2023122612;    1;    7.8;  95.0;eor
       1270;2023122618;    1;    6.1;  75.0;eor
       1270;2023122700;    1;    4.7;  81.0;eor
       1270;2023122706;    1;    1.9;  91.0;eor
       1270;2023122712;    1;    6.4;  78.0;eor
       1270;2023122718;    1;    5.9;  84.0;eor
       1270;2023122800;    1;    8.2;  53.0;eor
       1270;2023122806;    1;    6.5;  81.0;eor
       1270;2023122812;    1;    9.3;  69.0;eor
       1270;2023122818;    1;    7.2;  75.0;eor
